date,open,high,low,close,volume,turnover
20251010,1491000,1492000,1445000,1454000,46753,68242580500
20251013,1428000,1463000,1420000,1429000,38506,55289301000
20251014,1419000,1424000,1383000,1397000,47248,66365473500
20251015,1407000,1446000,1405000,1421000,39591,56487156500
20251016,1419000,1433000,1363000,1370000,61823,85534345000
20251017,1389000,1390000,1315000,1326000,76646,102024437500
20251020,1331000,1395000,1311000,1381000,63594,87181943500
20251021,1373000,1373000,1305000,1320000,73264,97655467000
20251022,1318000,1320000,1290000,1296000,55571,72077532000
20251023,1312000,1347000,1292000,1293000,53954,70662514000
20251024,1296000,1304000,1266000,1282000,53525,68620460000
20251027,1263000,1272000,1251000,1260000,56372,71011684000
20251028,1258000,1289000,1244000,1261000,62357,78739778000
20251029,1273000,1273000,1239000,1244000,53630,66872110500
20251030,1238000,1329000,1230000,1322000,122080,158880601500
20251031,1378000,1389000,1339000,1348000,73679,100306949000
20251103,1328000,1376000,1320000,1356000,67449,90950122000
20251104,1361000,1410000,1347000,1381000,72138,100021177000
20251105,1391000,1392000,1327000,1339000,51985,70268411500
20251106,1368000,1391000,1300000,1312000,63382,85146242000
20251107,1288000,1335000,1277000,1296000,24489,31731712000
20251110,1311000,1314000,1281000,1306000,25530,33227296500
20251111,1303000,1304000,1259000,1262000,51416,65527314500
20251112,1262000,1277000,1250000,1267000,33801,42716811500
20251113,1267000,1374000,1259000,1368000,96339,129165995000
20251114,1353000,1409000,1315000,1320000,74226,100864164000
20251117,1406000,1443000,1360000,1385000,80716,112411957500
20251118,1400000,1410000,1367000,1372000,45290,62751050000
20251119,1383000,1389000,1346000,1375000,29206,40145532000
20251120,1397000,1461000,1397000,1401000,193071,268305961625
20251121,1394000,1395000,1341000,1380000,54428,74171654000
20251124,1394000,1394000,1340000,1355000,55633,75512234000
20251125,1360000,1365000,1310000,1311000,41596,55338619500
20251126,1322000,1403000,1316000,1396000,60993,83724197000
20251127,1390000,1460000,1390000,1456000,65826,94735091500
20251128,1456000,1460000,1426000,1445000,33184,47753120000
20251201,1435000,1440000,1300000,1346000,142030,189599350000
20251202,1346000,1347000,1306000,1332000,50615,67253465500
20251203,1341000,1345000,1316000,1334000,26440,35245836000
