date,open,high,low,close,volume,turnover
20251010,44700,44750,42450,43350,65345,2810473900
20251013,44350,44400,43500,43900,15731,688853000
20251014,43100,43700,42100,42100,32680,1391628525
20251015,42300,43050,41950,41950,124085,5214583350
20251016,41900,42900,41900,42500,14686,626288525
20251017,42350,44950,42350,43850,47867,2118294950
20251020,43600,43800,43000,43600,22182,963299675
20251021,43350,43550,42150,42250,30096,1282515275
20251022,42550,43600,42350,43500,15453,667049125
20251023,42800,43550,42800,42850,12234,527925425
20251024,43000,43950,42550,42900,12740,547627100
20251027,42400,43500,42400,42950,19991,859582100
20251028,42650,43150,42500,43050,9210,394972500
20251029,43500,43500,42250,42700,24339,1034604425
20251030,42550,42650,41750,41900,22277,937715775
20251031,41900,42150,41400,41550,28129,1170252350
20251103,41600,41900,41200,41250,21741,902990100
20251104,40900,41700,40900,41150,38339,1579049050
20251105,41150,41500,40150,41450,26569,1080028925
20251106,40800,41700,40500,41150,29826,1222764475
20251107,41900,41900,41000,41850,17333,716722400
20251110,41650,43300,41100,43300,32932,1395404100
20251111,42600,43650,42600,43650,19220,828865825
20251112,43700,44700,43500,44650,17753,788085025
20251113,43700,44850,43700,44350,16616,737799625
20251114,44900,44900,43250,43250,16308,717753250
20251117,42850,43600,42850,43200,15609,673340150
20251118,42150,43550,42150,42350,23456,1003375750
20251119,41900,43200,41900,42700,17086,730903050
20251120,42350,43200,42200,42550,20195,863948100
20251121,43100,43100,41900,42050,11965,504462300
20251124,43050,43050,41650,42000,12090,506736900
20251125,41800,42500,40700,40850,26328,1082508675
20251126,40800,42250,40650,41650,55792,2312840500
20251127,41250,42200,41250,41500,11301,470401875
20251128,42200,44650,41600,44250,53564,2341298500
20251201,43950,45425,43100,44300,32808,1466786650
20251202,45100,45100,43600,44050,18943,833020125
20251203,44100,44350,43400,44050,19299,847900800
20251204,43500,44500,43450,44400,13062,573470100
20251205,43650,44150,43450,44000,12033,527724600
20251208,43500,45200,43300,44750,24957,1098687075
20251209,44300,45150,44050,45000,14391,642816400
20251210,44600,45000,44250,44700,15597,696966075
20251211,44400,45500,44300,44750,39861,1788485950
20251212,45400,45450,44300,44600,36158,1616476267
20251215,44550,45100,44250,44550,11139,498741500
20251216,44100,44900,44000,44550,31283,1391506000
20251217,44550,45100,43850,45100,15177,674354950
20251218,45500,45500,43950,44500,10605,469972125
20251219,44100,45400,44050,45350,25224,1132013850
20251222,44600,45200,44050,44050,12422,549226500
20251223,44700,44700,43350,44200,32327,1414320250
20251224,43650,44350,43500,43900,9537,417804150
20251226,43900,45450,43300,43350,15504,675771050
20251229,42950,43300,41700,42200,22054,933517850
20251230,41500,42850,41500,42150,18669,790039050
20260102,41450,41750,40350,40750,47374,1931894100
20260105,41150,41450,40250,40700,29767,1212130450
20260106,40450,42000,40450,42000,17114,706040650
20260107,40700,41400,40600,40700,19087,779922425
20260108,40350,40900,39850,39850,39831,1595478397
20260109,40000,40300,39800,39800,18329,732294100
20260112,39450,39800,39000,39200,14876,586414775
20260113,39000,39750,38800,38950,43905,1712760575
20260114,38950,39900,38700,39250,28854,1133369025
20260115,39250,39250,38250,38550,39769,1534455150
20260116,38550,39550,38500,38850,31218,1215838675
20260119,38850,38850,37750,38450,32220,1237556300
20260120,38500,39450,38350,39100,21267,830866500
20260121,39800,39800,38600,38850,38785,1511372450
20260122,38500,39800,38500,39000,45722,1788743950
20260123,38900,41200,38900,41200,48648,1968699850
20260126,41900,43400,41350,43100,111301,4757597150
20260127,43200,45000,42950,43550,98533,4328346100
20260128,44450,46200,44000,46200,102311,4596361275
20260129,47100,48150,45450,47550,108150,5087551450
20260130,48400,48800,46100,46600,89202,4246851425
20260202,44250,45650,42650,42950,60842,2668169500
20260203,45100,46750,43950,46550,43208,1963266350
20260204,46550,47250,45000,47250,49491,2266884775
20260205,48100,50800,46600,46600,128518,6230537150
20260206,44100,46450,44100,44650,43230,1945326550
20260209,45250,45650,44300,45600,37008,1664544400
20260210,45150,46250,44850,45650,25194,1142870500
20260211,45500,46350,45500,45900,14558,668598550
20260212,45200,47600,45200,47600,29105,1369853200
20260213,47200,47500,46400,46800,31661,1481732200
20260219,47950,48500,46700,47350,92811,4441052175
20260220,46950,47950,46900,47500,31442,1489883200
20260223,48100,48450,47100,48000,51523,2460387300
20260224,47050,48150,47000,47250,52275,2475649453
20260225,47150,48150,47150,47750,28346,1344330175
20260226,48800,49500,46750,48400,52685,2542853575
20260227,47600,48800,47550,48000,52439,2522657600
20260303,48050,49000,47050,47050,45022,2152650500
20260304,47600,48400,42500,43700,82980,3751944050
20260305,44350,47700,43650,44550,68357,3096823600
20260306,44550,46400,43450,46400,40721,1834283150
20260309,45000,46300,43750,45300,42033,1901100600
20260310,48100,48100,45450,45700,32007,1468359150
20260311,45300,45650,43700,43700,59481,2652547550
20260312,46000,48000,44900,47000,81819,3810346725
20260313,44200,45600,43800,44500,51955,2321423350
