date,open,high,low,close,volume,turnover
20251010,232500,234500,230500,234000,87281,20288801250
20251013,232000,234500,230000,233500,50170,11667949500
20251014,232000,232500,230000,231500,84861,19587075250
20251015,234500,236500,232000,233000,66706,15547668250
20251016,232500,233500,230000,230500,82119,18981879250
20251017,230500,230500,229000,230000,57620,13234819750
20251020,230000,232000,228000,231000,73433,16899557250
20251021,231500,232500,229500,230500,82434,19006894250
20251022,231500,234000,228500,234000,74757,17315158000
20251023,233000,236000,232000,233000,55651,13007238500
20251024,234000,234000,230500,232500,51445,11922309250
20251027,231500,234000,231000,233000,50299,11693072000
20251028,233000,237000,232000,237000,65296,15347741250
20251029,237500,237500,232500,233500,60134,14050520250
20251030,232500,234000,230500,230500,53808,12462614000
20251031,230500,231000,229000,229500,43615,10017811250
20251103,230500,231000,226500,227000,74955,17093994750
20251104,227000,231000,225500,230500,55502,12705620000
20251105,230500,230750,223500,225000,73132,16517520000
20251106,227500,229000,223500,227000,57665,13049094750
20251107,228000,228500,224000,225500,33960,7659149000
20251110,226500,230500,225500,230000,61724,14107479500
20251111,229000,231500,226500,229000,51643,11774936750
20251112,228000,232500,227000,232500,61191,14074461750
20251113,231500,231500,227500,229000,75523,17296072750
20251114,228500,229500,226000,226500,45949,10471892500
20251117,227500,228500,226000,226500,36242,8221388250
20251118,225500,227000,221000,221500,80271,17915567000
20251119,223500,224000,220000,220000,73223,16193892500
20251120,221000,223500,219500,220000,79349,17555601000
20251121,218500,219500,217000,218000,54028,11783001250
20251124,219500,220000,214500,214500,80257,17363432250
20251125,215500,216500,209000,209500,87838,18568844250
20251126,211000,213000,210000,212000,54421,11535166250
20251127,211500,213500,211000,211000,30560,6464833250
20251128,211500,212000,209000,209500,49188,10334898250
20251201,211000,212500,209000,210500,42540,8931765250
20251202,210500,211000,209000,209000,49420,10364419500
20251203,210500,214000,209500,213500,65313,13856868250
20251204,214000,214000,210500,211000,39165,8277785250
20251205,211000,213000,211000,213000,27376,5809346500
20251208,213500,214000,210000,211500,54007,11406864000
20251209,211500,212000,209000,209500,71267,14938104500
20251210,210500,210500,206000,207000,79026,16373718500
20251211,208500,208500,205000,205500,67597,13932022500
20251212,206000,209000,206000,209000,38458,7996499750
20251215,208500,211500,208000,208500,47298,9918904250
20251216,210000,210000,207500,208500,36678,7652071750
20251217,210000,210000,207500,209000,31857,6644707250
20251218,208000,209500,206500,209000,36449,7598790250
20251219,210000,210500,208000,210000,47618,9976247750
20251222,210500,211500,209500,211500,45427,9561430000
20251223,211500,213500,210000,211000,36605,7756021250
20251224,210500,212000,209500,211000,28291,5968560250
20251226,211000,213500,210000,210500,47393,9999114750
20251229,209500,210500,208000,209500,40046,8372775000
20251230,209500,210000,207500,208000,40062,8347646250
20260102,208500,208500,205500,207000,55105,11390732000
20260105,207500,208000,206000,206500,49524,10237933250
20260106,206500,207500,205000,205500,59350,12218868750
20260107,205000,205500,200500,203000,118124,23892450750
20260108,201500,204000,200000,203500,87553,17651312250
20260109,204500,208500,203500,207500,80331,16621407250
20260112,209000,210500,205500,210000,57126,11891510750
20260113,210000,213000,209000,212000,74793,15798335250
20260114,212500,214000,209500,213500,68269,14459596250
20260115,213000,213500,210000,211500,66496,14036101250
20260116,211000,212500,208500,208500,55083,11566190500
20260119,208500,209000,206500,207500,51904,10765669750
20260120,207500,214000,207000,213000,77342,16378082750
20260121,211500,213000,208500,213000,69106,14577323000
20260122,213000,215500,211000,215500,82061,17570750250
20260123,215000,215500,213000,215500,48974,10507051250
20260126,215000,217000,212500,213000,48124,10289533000
20260127,213500,215500,212500,214500,52935,11330014750
20260128,214500,215000,211500,213000,60203,12804463500
20260129,211500,215500,208000,215500,85627,18148078250
20260130,214500,216500,211500,213500,71971,15402830750
20260202,214000,214500,208000,210500,82219,17321057750
20260203,210500,212500,208500,212000,78292,16443378250
20260204,210500,220500,210500,219500,111074,24054897250
20260205,218500,222000,217000,221000,100380,22081463000
20260206,220000,220000,214000,218500,74484,16147305500
20260209,220500,222500,218000,219000,80952,17767151500
20260210,219500,230000,218500,228500,183306,41321546250
20260211,230500,235000,227500,228500,147121,33904841250
20260212,231500,231500,227500,230500,100560,23030652250
20260213,229000,229000,222000,222500,78003,17482216000
20260219,223000,223500,221000,222500,53575,11920337250
20260220,221500,223500,220500,221000,63780,14144349000
20260223,222000,223000,220000,222000,84370,18698828750
20260224,221000,221500,218000,219500,53765,11786866000
20260225,221000,221500,218500,219500,58274,12826603500
20260226,219500,220000,215500,216000,98353,21346515250
20260227,216000,216500,213500,214000,66398,14235751250
20260303,212500,213000,207500,207500,96886,20329221000
20260304,201500,202500,189800,190300,174778,34260847150
20260305,199100,199600,195200,197100,82706,16291021650
20260306,192600,196500,192600,195900,60598,11810181050
20260309,189600,190000,186100,190000,72188,13560386050
20260310,194000,194800,191800,194800,51215,9897531200
20260311,194800,204000,194600,199100,62439,12495213650
20260312,199100,201500,197400,201500,48437,9668847450
20260313,197400,200500,196400,199800,44971,8945339400
